customer_id,monthly_spend,login_frequency,support_tickets,days_inactive,subscription_type,region,is_churned
5548,406,29,1,7,Basic,North,1
5549,108,9,4,21,Basic,West,1
5550,484,23,0,11,Standard,East,0
5551,488,25,1,11,Premium,South,0
5552,261,26,1,9,Premium,East,0
5553,297,11,2,10,Standard,West,0
5554,83,8,3,57,Premium,West,1
5555,379,24,1,10,Standard,West,0
5556,498,22,1,3,Basic,North,1
5557,147,9,2,23,Basic,West,1
5558,270,14,1,14,Standard,South,0
5559,156,16,1,20,Basic,West,0
5560,151,2,6,22,Premium,South,1
5561,290,16,2,16,Basic,West,0
5562,318,18,1,8,Basic,West,1
5563,154,17,2,17,Premium,South,0
5564,48,6,7,43,Basic,South,1
5565,68,9,4,44,Premium,West,0
5566,161,8,4,34,Standard,South,0
5567,75,5,7,57,Standard,South,1
5568,220,10,2,11,Standard,North,0
5569,46,2,4,39,Basic,East,1
5570,266,21,1,6,Standard,East,0
5571,393,25,1,2,Premium,East,0
5572,247,14,3,18,Standard,West,0
5573,68,9,3,54,Premium,South,1
5574,294,19,1,8,Basic,North,0
5575,260,11,3,15,Basic,North,1
5576,289,29,1,8,Standard,South,0
5577,273,15,1,14,Premium,South,0
5578,358,26,1,0,Basic,South,1
5579,39,5,4,23,Standard,North,1
5580,133,1,7,37,Premium,East,1
5581,258,17,1,11,Basic,East,0
5582,144,8,6,27,Basic,North,1
5583,421,19,0,8,Standard,East,0
5584,24,8,5,56,Basic,West,1
5585,290,21,0,6,Standard,East,0
5586,454,25,0,8,Premium,West,0
5587,244,16,1,15,Premium,South,0
5588,79,6,5,32,Premium,North,1
5589,152,13,1,18,Premium,East,0
5590,246,14,2,16,Basic,North,0
5591,197,12,2,12,Basic,West,1
5592,120,11,1,11,Standard,East,0
5593,121,10,3,24,Premium,North,0
5594,173,16,3,12,Basic,South,0
5595,101,1,3,36,Standard,South,1
5596,264,12,1,18,Basic,North,0
5597,434,18,0,6,Standard,East,0
5598,297,8,3,11,Basic,West,0
5599,169,1,3,22,Premium,South,1
5600,495,22,0,4,Standard,South,0
5601,410,23,0,6,Basic,West,0
5602,45,4,5,30,Premium,East,1
5603,267,8,2,11,Basic,East,1
5604,125,6,3,23,Basic,West,1
5605,378,20,0,3,Premium,North,0
5606,69,2,7,52,Standard,North,1
5607,284,19,2,8,Premium,North,0
5608,246,12,2,11,Basic,West,0
5609,100,4,5,56,Basic,East,1
5610,94,2,6,35,Standard,South,1
5611,183,19,2,20,Basic,South,0
5612,280,20,0,6,Basic,East,0
5613,458,21,1,3,Premium,North,0
5614,380,23,1,1,Standard,West,1
5615,26,3,6,39,Standard,South,1
5616,332,26,1,5,Premium,East,0
5617,485,29,1,10,Premium,North,0
5618,228,11,3,19,Standard,North,0
5619,83,4,7,35,Premium,West,1
5620,321,25,0,11,Premium,East,0
5621,301,19,1,4,Standard,East,0
5622,63,2,3,48,Standard,West,1
5623,305,19,1,4,Premium,North,0
5624,454,18,1,2,Basic,South,0
5625,286,21,1,11,Premium,East,0
5626,404,22,1,0,Premium,North,0
5627,392,24,1,0,Basic,East,0
5628,261,28,1,10,Premium,West,0
5629,223,19,1,16,Basic,South,0
5630,276,12,3,23,Basic,South,1
5631,416,26,1,3,Premium,North,0
5632,236,17,2,16,Premium,East,0
5633,219,12,3,14,Premium,North,0
5634,258,15,2,19,Premium,West,0
5635,46,4,3,40,Standard,South,1
5636,280,20,0,6,Basic,East,0
5637,30,1,6,37,Basic,South,1
5638,269,24,0,6,Premium,North,0
5639,313,24,1,0,Basic,North,0
5640,138,17,2,21,Premium,South,0
5641,108,1,5,34,Basic,West,1
5642,456,26,0,2,Standard,South,0
5643,439,29,0,5,Premium,East,0
5644,365,18,0,3,Premium,South,0
5645,233,13,2,15,Standard,South,0
5646,337,18,0,2,Standard,South,0
5647,223,13,1,17,Standard,South,0
5648,467,25,0,0,Basic,West,0
5649,169,11,3,9,Basic,South,0
5650,480,20,1,11,Standard,West,0
5651,140,8,3,45,Standard,East,1
5652,125,9,7,30,Basic,East,1
5653,261,20,0,6,Basic,West,0
5654,33,1,5,56,Premium,North,1
5655,442,24,0,7,Basic,South,0
5656,412,27,1,2,Basic,East,0
5657,267,19,3,19,Standard,South,0
5658,136,6,5,50,Basic,East,0
5659,446,26,1,10,Standard,North,0
5660,364,29,0,2,Basic,South,1
5661,461,22,0,3,Basic,West,1
5662,306,20,0,3,Standard,South,0
5663,402,22,1,1,Premium,East,0
5664,20,7,5,43,Basic,North,1
5665,384,26,1,5,Standard,West,0
5666,122,3,3,22,Standard,West,1
5667,124,4,4,24,Premium,South,1
5668,168,8,2,22,Basic,North,0
5669,147,2,7,49,Premium,North,1
5670,83,2,7,31,Standard,East,1
5671,485,25,0,1,Standard,East,0
5672,47,4,3,49,Premium,North,1
5673,143,6,4,48,Standard,South,1
5674,461,18,0,5,Premium,South,0
5675,394,24,1,11,Standard,West,0
5676,459,28,0,6,Basic,South,0
5677,171,18,2,16,Basic,East,0
5678,213,14,2,24,Basic,West,1
5679,244,19,3,21,Standard,South,1
5680,225,16,2,11,Premium,South,0
5681,36,9,7,46,Basic,East,1
5682,390,18,0,0,Basic,South,0
5683,329,24,0,9,Basic,South,0
5684,105,9,6,29,Basic,East,1
5685,132,10,1,11,Standard,North,0
5686,176,7,3,49,Premium,North,0
5687,43,1,7,32,Standard,West,1
5688,120,8,6,35,Premium,North,1
5689,284,19,0,1,Basic,South,0
5690,63,1,3,21,Standard,South,1
5691,256,8,1,14,Standard,South,0
5692,146,16,1,22,Premium,South,0
5693,136,7,4,28,Premium,East,1
5694,121,3,4,22,Basic,North,1
5695,174,7,4,51,Basic,North,1
5696,159,9,3,18,Premium,East,0
5697,338,24,0,8,Basic,South,0
5698,152,2,6,23,Standard,South,1
5699,368,22,0,0,Standard,East,0
5700,43,3,6,26,Standard,North,1
5701,138,2,3,31,Standard,South,1
5702,257,18,3,20,Standard,South,0
5703,40,3,7,38,Standard,South,1
5704,474,28,1,11,Basic,South,0
5705,377,22,0,0,Premium,West,0
5706,299,17,3,8,Standard,East,0
5707,140,16,3,23,Premium,South,1
5708,454,27,1,1,Standard,South,0
5709,144,8,7,30,Standard,North,1
5710,291,26,0,8,Standard,West,0
5711,265,29,0,8,Premium,North,0
5712,370,20,0,11,Standard,West,0
5713,45,9,7,38,Premium,South,1
5714,294,23,1,4,Premium,North,0
5715,24,4,5,42,Premium,North,1
5716,280,8,1,23,Standard,South,0
5717,356,27,0,3,Basic,South,0
5718,281,29,0,8,Premium,East,0
5719,80,6,6,43,Premium,North,1
5720,70,7,7,40,Standard,North,1
5721,349,18,0,8,Premium,East,0
5722,128,2,4,42,Premium,East,1
5723,177,16,2,20,Standard,West,0
5724,472,28,0,0,Basic,East,1
5725,184,12,1,20,Basic,West,0
5726,120,7,6,53,Premium,East,1
5727,188,19,3,13,Basic,North,0
5728,149,17,1,16,Basic,West,1
5729,71,8,4,32,Standard,West,1
5730,228,15,2,20,Premium,West,0
5731,196,16,1,21,Premium,East,0
5732,445,29,1,7,Premium,North,0
5733,322,20,1,2,Premium,North,0
5734,247,12,3,21,Premium,East,0
5735,291,17,2,20,Standard,East,0
5736,279,11,3,8,Premium,East,0
5737,45,3,5,31,Basic,South,1
5738,305,19,0,4,Standard,North,1
5739,455,20,1,2,Premium,North,0
5740,171,18,3,14,Premium,South,0
5741,184,8,3,16,Standard,North,0
5742,91,5,3,58,Basic,South,0
5743,167,5,7,41,Standard,South,1
5744,194,9,3,8,Basic,South,0
5745,435,29,0,3,Premium,East,0
5746,342,28,1,6,Standard,East,0
5747,285,10,1,22,Premium,North,0
5748,280,13,1,19,Standard,North,0
5749,133,8,4,59,Standard,West,1
5750,455,22,1,1,Basic,West,0
5751,370,23,1,8,Standard,East,0
5752,141,17,1,23,Premium,West,1
5753,193,8,1,24,Premium,North,0
5754,448,23,1,4,Standard,East,1
5755,161,1,3,37,Standard,East,1
5756,36,7,3,35,Basic,South,1
5757,94,7,3,58,Standard,East,1
5758,410,26,1,4,Premium,West,0
5759,197,19,3,11,Basic,South,0
5760,454,18,0,2,Standard,North,0
5761,76,7,5,24,Premium,East,1
5762,165,7,3,22,Premium,North,1
5763,245,8,3,12,Premium,West,0
5764,357,20,1,2,Standard,West,0
5765,184,17,2,10,Basic,North,0
5766,162,13,3,23,Standard,East,1
5767,308,20,0,4,Basic,East,0
5768,220,10,1,9,Standard,West,0
5769,384,18,0,1,Basic,North,1
5770,384,29,1,10,Basic,West,0
5771,406,20,0,3,Basic,North,0
5772,179,3,4,47,Premium,East,1
5773,334,26,0,1,Standard,South,0
5774,238,13,3,10,Standard,South,0
5775,355,27,0,11,Basic,West,0
5776,107,9,3,27,Standard,West,1
5777,100,6,4,52,Basic,South,1
5778,82,9,3,54,Basic,West,1
5779,254,16,1,23,Standard,West,0
5780,218,11,2,17,Basic,West,1
5781,296,24,1,9,Standard,East,0
5782,289,24,0,8,Premium,South,0
5783,458,24,0,2,Premium,North,0
5784,152,8,4,40,Premium,East,1
5785,165,17,3,20,Basic,West,0
5786,436,22,1,8,Standard,East,1
5787,70,9,6,29,Standard,South,1
5788,332,26,0,4,Basic,East,0
5789,157,15,3,15,Premium,South,0
5790,47,6,5,41,Premium,East,1
5791,366,29,1,11,Premium,South,0
5792,122,5,6,48,Basic,East,1
5793,161,2,3,35,Basic,East,1
5794,172,9,6,28,Premium,South,0
5795,209,15,2,17,Standard,East,0
5796,170,15,3,23,Standard,South,0
5797,275,25,0,11,Premium,West,0
5798,185,10,1,20,Basic,East,0
5799,52,3,7,33,Basic,North,1
5800,41,4,3,24,Premium,West,1
5801,97,2,7,42,Premium,East,1
5802,207,11,1,10,Standard,North,0
5803,49,7,3,50,Premium,South,1
5804,288,11,1,19,Basic,West,0
5805,38,7,4,27,Standard,West,1
5806,240,13,3,10,Standard,South,0
5807,139,19,2,23,Premium,South,1
5808,121,4,7,54,Premium,South,1
5809,303,22,0,11,Standard,South,0
5810,30,8,6,38,Premium,West,1
5811,350,22,1,2,Premium,North,0
5812,444,24,0,10,Premium,South,0
5813,283,21,1,4,Basic,South,0
5814,139,3,5,39,Standard,North,1
5815,307,29,0,5,Basic,North,0
5816,360,20,0,7,Standard,West,0
5817,355,25,0,1,Standard,North,0
5818,406,25,1,9,Standard,East,1
5819,243,12,3,24,Basic,West,1
5820,96,1,7,44,Basic,North,0
5821,337,21,0,1,Standard,West,0
5822,133,5,5,20,Premium,South,0
5823,426,27,0,7,Premium,West,0
5824,469,21,0,7,Standard,North,1
5825,159,13,2,10,Standard,North,0
5826,124,12,1,8,Basic,North,0
5827,388,27,0,7,Premium,West,1
5828,206,11,3,14,Basic,South,1
5829,372,24,0,9,Basic,East,0
5830,68,3,5,32,Basic,South,1
5831,270,10,3,8,Premium,East,0
5832,471,27,0,4,Premium,West,0
5833,148,2,5,27,Standard,East,1
5834,102,3,4,50,Standard,East,1
5835,323,22,1,4,Premium,West,0
5836,122,19,3,9,Premium,South,0
5837,83,6,4,53,Basic,South,1
5838,86,5,5,46,Premium,South,1
5839,316,18,1,6,Basic,East,0
5840,285,15,3,19,Premium,West,0
5841,391,28,0,3,Standard,North,0
5842,24,7,3,58,Basic,East,1
5843,43,8,5,32,Standard,East,1
5844,307,18,0,6,Standard,South,0
5845,82,5,4,35,Basic,North,1
5846,230,16,2,8,Premium,North,0
5847,260,22,1,7,Premium,South,0
5848,67,2,6,23,Basic,West,1
5849,431,24,0,5,Premium,East,0
5850,286,15,3,24,Basic,East,1
5851,275,11,2,24,Premium,East,0
5852,41,4,6,48,Basic,East,1
5853,179,2,7,53,Standard,North,1
5854,106,3,5,41,Standard,South,1
5855,326,27,0,7,Basic,West,0
5856,422,24,1,7,Standard,East,0
5857,249,8,2,13,Basic,South,0
5858,124,16,1,10,Premium,North,1
5859,139,12,3,19,Premium,South,1
5860,193,15,1,12,Basic,South,1
5861,179,7,5,32,Premium,East,1
5862,75,9,4,24,Standard,East,1
5863,41,2,5,40,Standard,North,1
5864,33,5,5,43,Standard,West,1
5865,173,6,7,34,Standard,North,1
5866,93,3,3,40,Premium,North,1
5867,251,13,2,11,Premium,North,0
5868,467,25,1,7,Basic,South,0
5869,157,8,1,8,Premium,North,0
5870,297,8,1,19,Basic,North,0
5871,190,15,3,24,Premium,East,0
5872,183,19,3,18,Standard,South,0
5873,135,16,1,16,Basic,South,1
5874,310,18,1,7,Premium,South,0
5875,195,12,3,14,Basic,East,1
5876,414,28,0,7,Standard,West,0
5877,276,8,3,17,Premium,North,0
5878,75,9,3,52,Premium,West,1
5879,116,7,3,46,Basic,West,1
5880,229,13,1,16,Premium,West,0
5881,87,3,7,28,Basic,South,1
5882,165,5,5,34,Basic,West,1
5883,287,13,2,16,Standard,North,0
5884,375,22,1,1,Basic,North,0
5885,331,22,0,2,Basic,South,0
5886,310,24,1,6,Standard,East,0
5887,424,19,1,4,Basic,East,0
5888,259,17,3,11,Basic,South,1
5889,274,15,2,10,Basic,West,0
5890,298,25,1,11,Standard,East,0
5891,377,19,0,9,Basic,West,0
5892,378,21,0,8,Basic,South,1
5893,157,10,3,20,Standard,West,1
5894,149,13,3,23,Basic,East,1
5895,233,9,3,15,Premium,North,0
5896,93,8,7,45,Premium,South,1
5897,308,20,1,5,Premium,East,0
5898,56,3,3,58,Basic,South,1
5899,20,7,6,36,Premium,South,1
5900,429,29,1,11,Premium,South,0
5901,85,5,4,47,Standard,South,1
5902,145,5,3,39,Standard,South,1
5903,478,23,1,5,Standard,East,0
5904,160,7,5,49,Basic,South,1
5905,272,19,3,17,Standard,North,0
5906,399,25,0,4,Standard,North,1
5907,201,18,3,22,Premium,South,1
5908,162,8,6,29,Standard,North,1
5909,401,25,1,11,Basic,South,0
5910,153,16,3,8,Premium,North,0
5911,420,19,1,4,Premium,East,0
5912,28,9,3,26,Standard,East,1
5913,78,8,4,35,Premium,West,0
5914,492,26,0,2,Premium,East,0
5915,488,28,0,7,Basic,West,0
5916,383,22,1,11,Standard,North,0
5917,76,1,6,25,Standard,West,1
5918,251,12,1,12,Standard,South,0
5919,206,11,2,12,Premium,West,0
5920,70,3,4,51,Basic,East,1
5921,260,27,0,0,Standard,West,0
5922,411,29,0,2,Standard,South,0
5923,451,29,1,4,Standard,South,0
5924,236,17,1,16,Standard,South,0
5925,137,3,6,57,Basic,South,1
5926,260,19,2,19,Standard,North,0
5927,326,20,0,8,Basic,South,0
5928,156,4,3,46,Basic,West,1
5929,328,20,0,8,Premium,South,0
5930,98,6,5,57,Premium,West,1
5931,376,28,1,9,Premium,South,0
5932,256,16,1,15,Standard,West,1
5933,478,21,1,3,Basic,West,0
5934,118,6,3,48,Basic,West,1
5935,253,22,0,6,Basic,West,0
5936,481,28,0,0,Standard,West,0
5937,208,14,2,20,Premium,East,0
5938,136,3,4,20,Premium,East,1
5939,191,15,2,15,Standard,South,0
5940,38,8,5,50,Standard,West,1
5941,329,29,1,3,Premium,North,0
5942,128,15,2,20,Basic,East,0
5943,162,8,5,46,Basic,East,1
5944,63,6,7,43,Basic,South,1
5945,256,23,1,0,Basic,North,0
5946,164,5,7,30,Basic,East,1
5947,183,19,3,16,Premium,South,0
5948,379,27,1,5,Premium,South,0
5949,121,16,1,23,Premium,East,0
5950,66,4,6,23,Basic,North,1
5951,401,19,0,4,Standard,East,0
5952,34,8,3,42,Standard,South,1
5953,213,15,3,20,Standard,North,0
5954,159,1,3,48,Premium,North,0
5955,147,7,7,40,Premium,North,1
5956,485,26,1,3,Premium,North,0
5957,150,5,6,45,Standard,South,1
5958,129,9,4,34,Basic,West,1
5959,71,7,7,23,Standard,West,1
5960,166,9,7,56,Basic,South,1
5961,26,7,6,48,Basic,West,1
5962,438,28,1,1,Premium,South,0
5963,400,21,1,3,Premium,North,0
5964,85,9,3,34,Basic,West,1
5965,178,7,6,41,Premium,West,1
5966,147,4,6,46,Basic,South,1
5967,152,4,3,57,Premium,South,1
5968,157,19,1,9,Basic,West,0
5969,103,3,6,34,Premium,West,1
5970,321,28,0,10,Premium,West,0
5971,66,7,7,37,Premium,West,1
5972,261,29,1,10,Premium,East,0
5973,104,1,3,22,Standard,South,1
5974,165,5,3,58,Basic,West,1
5975,411,22,0,0,Standard,South,1
5976,129,15,2,17,Standard,East,0
5977,21,3,4,22,Basic,North,1
5978,145,13,3,22,Basic,South,1
5979,266,27,1,2,Premium,East,0
5980,324,28,1,7,Premium,South,0
5981,175,15,2,11,Standard,West,0
5982,382,20,0,3,Premium,North,0
5983,269,20,0,4,Premium,South,0
5984,152,8,4,44,Basic,North,1
5985,487,19,1,5,Premium,West,0
5986,68,2,6,32,Basic,East,1
5987,87,3,5,50,Basic,South,1
5988,195,19,2,8,Premium,East,0
5989,341,29,1,10,Standard,West,0
5990,133,10,1,16,Premium,West,1
5991,40,9,7,29,Basic,West,1
5992,324,22,0,10,Basic,East,0
5993,391,26,1,9,Premium,North,0
5994,371,20,0,10,Premium,East,0
5995,137,1,6,33,Premium,North,1
5996,128,2,4,36,Standard,West,1
5997,162,1,3,29,Basic,South,1
5998,36,1,5,49,Standard,South,1
5999,224,10,2,19,Premium,West,0
6000,200,12,3,11,Premium,East,0
6001,130,8,4,43,Premium,South,0
6002,53,3,5,23,Premium,West,1
6003,169,9,3,19,Premium,South,0
6004,415,20,0,2,Basic,North,0
6005,413,23,0,6,Premium,East,0
6006,353,21,1,10,Standard,North,0
6007,217,15,1,11,Standard,South,0
6008,56,5,6,57,Standard,East,1
6009,147,14,3,19,Basic,South,1
6010,413,19,1,0,Standard,South,0
6011,315,21,0,10,Premium,West,0
6012,292,13,2,22,Standard,South,1
6013,498,28,0,6,Premium,West,0
6014,469,29,0,5,Standard,North,0
6015,142,2,7,22,Premium,West,1
6016,221,15,1,11,Standard,South,0
6017,282,26,1,8,Basic,West,0
6018,260,8,3,11,Basic,North,0
6019,144,8,1,10,Basic,North,0
6020,173,13,3,8,Premium,North,0
6021,305,20,0,9,Standard,South,0
6022,110,6,4,54,Basic,South,1
6023,143,12,2,13,Basic,North,0
6024,259,8,2,23,Premium,South,0
6025,259,10,3,15,Basic,West,0
6026,169,17,3,11,Premium,West,0
6027,202,12,2,15,Standard,North,0
6028,43,9,4,32,Standard,West,1
6029,293,9,3,11,Standard,West,0
6030,148,4,5,32,Basic,North,1
6031,125,5,3,33,Premium,East,1
6032,499,19,0,2,Premium,South,0
6033,254,16,3,24,Premium,North,0
6034,323,18,1,10,Standard,South,0
6035,257,14,3,10,Standard,East,1
6036,481,20,1,4,Standard,South,0
6037,471,25,1,6,Basic,South,1
6038,483,24,0,11,Premium,North,0
6039,223,8,2,24,Basic,East,1
6040,322,21,1,8,Basic,East,0
6041,58,2,7,42,Premium,North,1
6042,457,25,1,4,Premium,West,0
6043,353,20,0,10,Premium,North,1
6044,139,9,4,49,Standard,North,1
6045,59,5,4,34,Premium,North,1
6046,380,25,0,7,Standard,West,0
6047,494,29,0,7,Basic,West,1
6048,137,19,3,21,Standard,South,1
6049,84,2,7,41,Premium,West,1
6050,266,13,2,17,Premium,West,0
6051,439,20,1,0,Basic,South,0
6052,47,3,7,55,Basic,North,1
6053,330,29,0,3,Standard,West,0
6054,168,18,2,11,Basic,West,0
6055,230,9,1,17,Standard,West,0
6056,98,7,6,27,Standard,East,1
6057,205,19,1,13,Premium,West,1
6058,124,9,1,13,Basic,North,0
6059,44,1,7,59,Premium,South,1
6060,88,5,4,36,Basic,South,1
6061,101,4,5,50,Premium,North,1
6062,150,12,2,16,Standard,South,0
6063,149,17,1,22,Standard,West,0
6064,415,23,0,8,Basic,West,0
6065,118,7,6,58,Standard,North,0
6066,237,9,2,22,Standard,West,1
6067,256,11,3,12,Basic,East,0
6068,179,9,2,11,Basic,North,0
6069,471,24,1,9,Premium,East,0
6070,207,16,3,19,Premium,East,0
6071,170,9,3,49,Basic,South,1
6072,145,4,7,50,Premium,West,1
6073,290,18,2,13,Premium,East,0
6074,430,24,1,2,Basic,South,0
6075,56,8,5,31,Basic,East,1
6076,186,9,2,13,Premium,East,0
6077,191,13,3,20,Standard,South,0
6078,144,4,4,32,Standard,South,1
6079,255,18,0,0,Standard,West,0
6080,120,3,6,33,Basic,South,1
6081,253,18,0,7,Premium,South,0
6082,224,11,2,16,Standard,West,0
6083,407,23,1,0,Basic,East,0
6084,429,28,1,4,Basic,West,0
6085,342,26,0,6,Basic,West,0
6086,456,20,0,6,Premium,North,0
6087,350,18,0,4,Premium,West,0
6088,113,1,3,45,Premium,West,1
6089,205,14,3,8,Basic,East,1
6090,131,16,2,21,Standard,East,1
6091,127,5,3,54,Premium,South,1
6092,409,23,0,9,Premium,South,1
6093,137,5,5,32,Basic,North,1
6094,162,5,5,52,Basic,West,1
6095,281,22,1,3,Premium,South,0
6096,101,7,7,21,Premium,North,1
6097,495,28,1,2,Basic,North,0
6098,134,1,3,40,Standard,East,1
6099,100,9,3,50,Basic,North,1
6100,142,9,3,49,Premium,West,1
6101,163,6,5,45,Basic,West,1
6102,150,2,3,34,Basic,North,1
6103,144,4,6,35,Basic,East,1
6104,321,29,0,3,Standard,East,0
6105,32,5,6,32,Premium,North,1
6106,414,29,1,9,Standard,East,0
6107,456,21,1,3,Standard,North,0
6108,286,18,1,2,Basic,North,1
6109,355,23,0,9,Basic,East,0
6110,167,3,7,25,Premium,North,1
6111,182,12,1,10,Premium,West,0
6112,118,7,7,34,Standard,South,1
6113,24,6,5,47,Premium,North,1
6114,444,24,1,9,Basic,South,0
6115,479,22,1,5,Basic,North,0
6116,134,5,5,56,Premium,North,1
6117,235,12,1,11,Basic,East,0
6118,376,20,0,6,Basic,East,0
6119,171,16,2,10,Basic,West,0
6120,258,22,1,0,Basic,South,1
6121,67,2,7,26,Basic,West,1
6122,221,15,3,19,Basic,South,1
6123,141,8,2,14,Standard,East,1
6124,146,14,3,18,Standard,North,0
6125,257,22,0,6,Premium,South,0
6126,249,15,3,9,Standard,West,0
6127,166,17,3,13,Premium,South,0
6128,89,7,4,45,Basic,South,1
6129,121,9,5,33,Premium,East,0
6130,50,5,7,57,Premium,South,1
6131,178,19,2,18,Standard,North,0
6132,88,1,4,29,Standard,North,1
6133,333,26,0,2,Premium,North,0
6134,163,6,7,54,Premium,North,1
6135,58,3,3,59,Premium,North,1
6136,302,21,1,4,Basic,North,0
6137,114,1,3,27,Basic,North,1
6138,249,11,2,23,Premium,North,0
6139,354,22,0,9,Premium,South,0
6140,262,13,3,17,Basic,South,0
6141,159,9,5,31,Standard,North,0
6142,132,2,6,50,Premium,South,1
6143,270,25,0,4,Premium,South,0
6144,284,23,1,10,Standard,East,0
6145,87,3,7,31,Basic,East,1
6146,182,17,3,18,Premium,West,0
6147,287,24,1,2,Basic,East,0
6148,284,26,0,10,Premium,South,0
6149,150,10,3,14,Basic,North,0
6150,218,12,1,19,Basic,East,1
6151,101,9,4,37,Basic,South,1
6152,276,17,3,13,Premium,North,0
6153,264,24,0,2,Basic,South,0
6154,94,2,5,58,Premium,West,1
6155,253,26,1,10,Basic,West,0
6156,115,3,7,50,Standard,North,1
6157,163,15,3,17,Basic,North,0
6158,410,24,1,11,Basic,West,0
6159,99,5,4,59,Standard,East,1
6160,108,5,5,29,Standard,South,1
6161,289,10,1,9,Premium,North,1
6162,156,1,6,45,Premium,North,1
6163,205,14,3,16,Premium,South,0
6164,114,3,5,59,Basic,East,0
6165,294,19,2,16,Standard,South,0
6166,314,29,1,0,Basic,South,0
6167,495,23,0,8,Standard,North,0
6168,162,2,4,50,Premium,North,1
6169,194,8,2,14,Standard,North,0
6170,329,24,1,6,Premium,South,0
6171,33,8,7,26,Premium,West,1
6172,399,29,0,0,Premium,East,0
6173,221,19,1,10,Basic,East,0
6174,449,24,0,4,Standard,West,0
6175,362,28,1,10,Basic,South,0
6176,173,11,1,22,Standard,West,0
6177,128,6,3,44,Basic,North,1
6178,124,5,5,41,Basic,East,1
6179,236,12,2,23,Basic,North,0
6180,212,9,2,15,Standard,West,0
6181,362,27,0,8,Standard,South,0
6182,297,15,3,11,Premium,West,0
6183,301,28,1,8,Standard,West,0
6184,249,19,1,18,Standard,North,0
6185,95,5,7,41,Basic,West,1
6186,202,12,3,13,Basic,North,0
6187,90,5,4,21,Basic,North,1
6188,149,8,4,26,Premium,North,1
6189,191,12,1,22,Premium,East,0
6190,295,11,2,10,Premium,North,0
6191,176,9,1,10,Basic,East,0
6192,319,18,1,7,Basic,North,1
6193,430,23,1,2,Standard,East,0
6194,175,5,6,28,Standard,South,1
6195,428,18,0,4,Standard,East,0
6196,273,15,3,19,Basic,East,0
6197,409,20,1,5,Premium,North,0
6198,379,19,1,4,Standard,South,1
6199,284,19,0,5,Standard,South,0
6200,392,28,1,3,Basic,North,0
6201,294,29,1,4,Basic,East,0
6202,103,5,4,52,Premium,East,1
6203,408,28,1,8,Standard,South,0
6204,157,14,1,20,Premium,West,0
6205,93,8,4,39,Standard,West,1
6206,393,22,1,9,Standard,East,0
6207,284,11,1,10,Standard,North,0
6208,483,24,1,8,Basic,West,0
6209,213,13,2,16,Standard,North,0
6210,106,1,7,52,Premium,South,1
6211,481,23,0,9,Standard,West,0
6212,494,20,1,3,Standard,East,0
6213,260,18,3,8,Basic,North,1
6214,286,19,1,10,Premium,North,0
6215,90,8,7,22,Premium,South,1
6216,122,1,4,25,Premium,North,1
6217,31,6,5,57,Premium,South,1
6218,259,26,0,3,Basic,West,0
6219,192,10,2,11,Standard,East,0
6220,240,10,2,12,Basic,South,0
6221,497,22,0,7,Premium,East,0
6222,177,13,3,12,Premium,North,1
6223,35,6,5,22,Basic,North,1
6224,230,18,2,22,Premium,North,0
6225,246,16,2,21,Basic,West,1
6226,428,22,0,10,Basic,South,0
6227,338,27,0,1,Premium,West,0
6228,304,29,0,2,Standard,South,0
6229,136,8,3,36,Basic,South,1
6230,133,2,6,20,Basic,West,1
6231,370,22,0,8,Basic,East,1
6232,164,18,2,8,Premium,South,0
6233,385,20,0,10,Premium,West,0
6234,233,18,3,23,Standard,West,1
6235,317,19,0,10,Basic,South,1
6236,186,16,3,16,Premium,North,0
6237,114,9,5,36,Premium,East,1
6238,445,21,0,7,Standard,South,0
6239,125,16,2,15,Premium,East,0
6240,331,24,0,1,Basic,North,0
6241,315,28,1,5,Standard,South,0
6242,171,3,7,50,Premium,South,1
6243,111,8,6,35,Standard,East,1
6244,476,28,0,7,Premium,West,0
6245,47,9,4,48,Basic,North,1
6246,371,26,0,9,Standard,West,0
6247,69,6,6,24,Standard,East,1
6248,151,10,2,22,Standard,West,0
6249,493,28,1,5,Standard,West,0
6250,439,23,1,9,Standard,South,0
6251,192,11,2,12,Basic,South,0
6252,170,19,3,22,Premium,South,0
6253,26,3,6,51,Basic,West,1
6254,269,11,2,15,Basic,South,0
6255,280,25,0,9,Premium,East,0
6256,203,9,3,17,Standard,South,0
6257,293,20,1,10,Basic,East,0
6258,475,28,1,11,Premium,North,0
6259,282,29,0,1,Basic,South,1
6260,142,8,3,20,Basic,South,0
6261,176,2,6,58,Basic,East,0
6262,124,18,2,18,Standard,South,0
6263,409,20,0,8,Basic,East,0
6264,175,8,6,46,Premium,North,1
6265,161,16,3,9,Premium,West,0
6266,128,3,7,33,Basic,South,1
6267,331,21,1,7,Basic,East,0
6268,446,23,0,11,Basic,North,0
6269,278,12,1,13,Standard,North,0
6270,281,27,0,1,Premium,North,0
6271,410,21,1,5,Standard,West,0
6272,227,16,2,20,Premium,East,0
6273,206,17,3,12,Premium,East,0
6274,133,9,5,23,Premium,East,1
6275,217,16,3,23,Basic,West,0
6276,283,17,2,19,Standard,East,0
6277,278,21,0,2,Premium,East,0
6278,104,8,4,24,Basic,West,1
6279,415,22,0,7,Premium,North,0
6280,151,4,7,34,Premium,East,1
6281,167,18,2,11,Basic,North,0
